-45.70981589955117,-46.99462319199335
38.75133466607522,2.5194472884857646
-7.946312311895994,92.97424587871629
71.67038549912397,-31.659398391786752
63.71701968400026,35.19606894383446
-64.58841108545246,61.77213876266535
-1.4076121201660499,40.35249005788825
-52.46573296075121,-51.60571598159882
37.49329448304576,-55.30553646406828
1.7859139966977864,53.65636055436687
0.1220248659237626,-64.85652720465791
0.33924888248580487,-37.92483752355664
-63.77121231084493,-24.011775772732662
-11.970902750893629,46.04701987274058
97.24305198234174,93.84802012867922
-32.81589036693437,79.87044854873383
